1057;CROWNE PLAZA SUITES TEQUENDAMA BOGOT� (SUITES TEQUENDAMA);KR 10 27 51 INT 150;KR 10 27 51;VAL DIR;4.61450419678762;-74.0696619581697;VAL COORD
1059;HOTEL CASA GALERIA;KR 2 12 B 62;KR 2 12 B 62;VAL DIR;4.59799721550179;-74.0695738725766;VAL COORD
1060;HOTEL CASA DECO;CL 12 C 2 36;CL 12 C 2 36;VAL DIR;4.59865883323241;-74.0701866468259;VAL COORD
1061;HOTEL MARRIOT;AC 26 69 B 53;AC 26 69 B 53;VAL DIR;4.6593576073369665;-74.10841189455864;VAL COORD
1067;SUITES 109;CL 109 A 17 52;CL 109 A 17 52;VAL DIR;4.694842223334042;-74.04769349547635;VAL COORD
1069;ZUETANA MALIBU;CL 119 50 15;CL 119 50 15;VAL DIR;4.701685257116425;-74.05933489434466;VAL COORD
1070;APARTAESTUDIOS KAFIR;CL 25 B 36 28;CL 25 B 36 28;VAL DIR;4.630837032135081;-74.08638168589528;VAL COORD
1073;HOTEL BOGOT� VIRREY;KR 15 87 06;KR 15 87 06;VAL DIR;4.67200670691137;-74.0542073891214;VAL COORD
1075;HOTEL LAGUNA 24;CL 24 B 44 A 59;CL 24 B 44 A 59;VAL DIR;4.634866283831471;-74.09381644502831;VAL COORD
1077;HOTEL MS OCEANIA;KR 13 24 A 48;KR 13 24 A 48;VAL DIR;4.611908339697563;-74.0718635301869;VAL COORD
1079;CITE HOTEL;KR 15 88 10;KR 15 88 10;VAL DIR;4.67318668311468;-74.0536637970364;VAL COORD
1081;CASA AURA MAR�A;KR 39 25 81;KR 39 25 81;VAL DIR;4.6321943122876625;-74.0888221202486;VAL COORD
1083;NICO APARTASUITES;CL 68 4 62;CL 68 4 62;VAL DIR;4.650395380640436;-74.05542987744751;VAL COORD
1084;HOTEL CASA  NORMANDIA;KR 71 B 53 35;KR 71 B 53 35;VAL DIR;4.67065018962195;-74.1057504425021;VAL COORD
1085;HOTEL PALERMO PLAZA;KR 19 45 A 28;KR 19 45 A 28;VAL DIR;4.63399457292322;-74.0716920596067;VAL COORD
1087;CASA BOUTIQUE POLO INN;AUT. NORTE 83 59;;NOT VALID DIR;ERR LAT;ERR LON;NOT VALID COORD
1088;CASA COLONIAL INN;CL 57 18 26;CL 57 18 26;VAL DIR;4.64485451530405;-74.0694799757746;VAL COORD
1089;HOTEL CLASSIC;CL 25 A 38 A 22;CL 25 A 38 A 22;VAL DIR;4.632087045710225;-74.08833526139564;VAL COORD
1091;HOTEL SPLENDOR;AC 24 40 46;AC 24 40 46;VAL DIR;4.6314740284952025;-74.09304398512;VAL COORD
1092;HOTELES BRISAS DEL OASIS ;CL 66 11 77;CL 66 11 77;VAL DIR;4.652202467521731;-74.06258803353154;VAL COORD
1093;HOTEL SAN NICOLAS BOGOT�;CL 38 29 12;CL 38 29 12;VAL DIR;4.626436469712627;-74.07946995408481;VAL COORD
1094;MARTINIK HOSTEL;KR 4 11 88;KR 4 11 88;VAL DIR;4.597197487868148;-74.07214170019003;VAL COORD
1095;A BOGOT� ON HOLIDAYS;CL 51 A 74 20;CL 51 A 74 20;VAL DIR;4.6725630592308365;-74.11077945592343;VAL COORD
1097;HOTEL BH PARQUE 93;KR 14 93 A 69;KR 14 93 A 69;VAL DIR;4.67817587615182;-74.05050686639056;VAL COORD
1098;CONTINENTAL ALL SUITES HOTEL;AV JIMENEZ 4 16;AV JIMENEZ 4 16;VAL DIR;4.60097427371671;-74.0702588642085;VAL COORD
1099;TIVOLI SUITES;KR 17 109 A 67;KR 17 109 A 67;VAL DIR;4.694906412527068;-74.04675660732754;VAL COORD
1100;SEBASTIAN INN;KR 33 25 A 38;KR 33 25 A 38;VAL DIR;4.628194814859934;-74.08524949023607;VAL COORD
1105;APARTAESTUDIOS LA CANDELARIA;CL 10 2 40;CL 10 2 40;VAL DIR;4.59498579390904;-74.0716830587822;VAL COORD
1106;HOTEL SANTA BARBARA REAL;CL 127 7 89;CL 127 7 89;VAL DIR;4.70207559043005;-74.0294448399835;VAL COORD
1107;CHAPINORTE VIP;CL 79 14 59 APTO 301;CL 79 14 59;VAL DIR;4.665104245471973;-74.05760315230691;VAL COORD
1108;ARLINGTON PLACE S.A.S.;CL 109 19 51;CL 109 19 51;VAL DIR;4.6951705661647525;-74.05112554274817;VAL COORD
1109;HOTEL CASA SANTA ISABEL;KR 28 1 G 04;KR 28 1 G 04;VAL DIR;4.59965568852906;-74.10107476718;VAL COORD
1112;HOTEL 116 AVENUE;CL 116 18 B 60;CL 116 18 B 60;VAL DIR;4.69866120495192;-74.0491298040767;VAL COORD
1114;BELLE EPOQUE BOUTIQUE 94;CL 94 A 21 42;CL 94 A 21 42;VAL DIR;4.682451016010942;-74.05583700931402;VAL COORD
1115;HOSTAL LA PINTA;CL 65 5 67;CL 65 5 67;VAL DIR;4.648584503557882;-74.05856999256534;VAL COORD
1119;HOTEL JW MARRIOTT BOGOT�;CL 73 8 60;CL 73 8 60;VAL DIR;4.657114387464086;-74.05593175437758;VAL COORD
1121;AR HOTEL SALITRE SUITES & SPA CENTRO DE CONVENCIONES;AK 60 22 99;AK 60 22 99;VAL DIR;4.643629236690444;-74.10664579592991;VAL COORD
1122;WONDERFULL HOUSE 100;KR 63 98 66;KR 63 98 66;VAL DIR;4.688173491178751;-74.06826990328564;VAL COORD
1123;HOTEL AVIA 93;CL 93 11 A 34;CL 93 11 A 34;VAL DIR;4.67492230617547;-74.0486584210457;VAL COORD
1124;POSADAS HOUSE;KR 39 A 25 25;KR 39 A 25 25;VAL DIR;4.632620068861179;-74.08917656161563;VAL COORD
1125;CLUB HOUSE BOGOT�;CL 112 13 A 45;CL 112 13 A 45;VAL DIR;4.69369920229146;-74.0415493772768;VAL COORD
1126;HOTEL PLAZA 36;KR 16 36 55;KR 16 36 55;VAL DIR;4.62565395122275;-74.07114981584132;VAL COORD
1127;CASA REGIS;KR 12 119 26;KR 12 119 26;VAL DIR;4.699045803117022;-74.03893932601815;VAL COORD
1128;HOTEL BOUTIQUE CITY CENTER;KR 39 25 26;KR 39 25 26;VAL DIR;4.631622202772094;-74.08912180089455;VAL COORD
1129;HOTEL GALERIA REAL;AK 30 51 80;AK 30 51 80;VAL DIR;4.641320496077743;-74.07864287618904;VAL COORD
1134;CASA BELLAVISTA HOSTEL;KR 2 12 B 31;KR 2 12 B 31;VAL DIR;4.59773343755988;-74.0696780654937;VAL COORD
1136;ABITARE 56 HOTEL;CL 56 7 79;CL 56 7 79;VAL DIR;4.642028483603027;-74.06303740572918;VAL COORD
1138;JAZZ APARTMENTS;CL 87 15 35;CL 87 15 35;VAL DIR;4.672470532734632;-74.0545618881935;VAL COORD
1149;LLOYD�S APARTASUITES;KR 11 94 71;KR 11 94 71;VAL DIR;4.67780982730717;-74.0459946491153;VAL COORD
1151;HOTEL CABRERA IMPERIAL;CL 83 9 64;CL 83 9 64;VAL DIR;4.666031692401714;-74.05077244636674;VAL COORD
1157;HOTEL BH TEMPO - HOTEL 65 TEMPO;KR 7 65 01;KR 7 65 01;VAL DIR;4.64935853611138;-74.0591853049506;VAL COORD
1165;HOTEL MATISSE;CL 67 6 55;CL 67 6 55;VAL DIR;4.650340475116213;-74.05801754130086;VAL COORD
1166;VIAGGIO NUEVE TRES - INMOBILIRIARIA ROYAL S.A.S.;KR 18 93 A 60;KR 18 93 A 60;VAL DIR;4.679205090138149;-74.0532025017311;VAL COORD
1176;TROPIC TOURIST;KR 21 A 159 A 28;KR 21 A 159 A 28;VAL DIR;4.740252140488059;-74.0463185694591;VAL COORD
1180;ALICANTE HOTEL BOGOT�;KR 18 58 B 35;KR 18 58 B 35;VAL DIR;4.646750843332091;-74.06901524716808;VAL COORD
1194;HOTEL MASTER CALLE 68;CL 68 15 48;CL 68 15 48;VAL DIR;4.65604318148915;-74.0649850030835;VAL COORD
1196;HOTEL VIENES;CL 58 BIS 9 19;CL 58 BIS 9 19;VAL DIR;4.644411419965981;-74.06342249125613;VAL COORD
1198;HOSTAL CASA QUEVEDO;KR 1 A 12 B 30;KR 1 A 12 B 30;VAL DIR;4.59780415206824;-74.0691347209401;VAL COORD
1199;HOSTAL AVENTUREROS DE LA CANDELARIA;KR 3 12 C 82;KR 3 12 C 82;VAL DIR;4.59922895455996;-74.0697820317287;VAL COORD
1201;HOTEL SAN JOS� BAVARIA 2;CL 12 71 D 38;CL 12 71 D 38;VAL DIR;4.64312515807219;-74.1305163201598;VAL COORD
1205;A BOGOT��ON HILIDAYS II;CL 51 A 74 20;CL 51 A 74 20;VAL DIR;4.6725630592308365;-74.11077945592343;VAL COORD
1206;HOTEL REAL PLAZA IN;CL 22 43 A 12;CL 22 43 A 12;VAL DIR;4.6308374379133;-74.0961138580658;VAL COORD
1214;CASA HOTEL DONDE �LVARO;KR 15 35 21;KR 15 35 21;VAL DIR;4.624222394729789;-74.07040342482938;VAL COORD
1215;HOTEL CORFERIA INN;CL 24 D 40 76;CL 24 D 40 76;VAL DIR;4.633303380117718;-74.0911822722588;VAL COORD
1216;CHOCOLATE HOSTEL;CL 12 F 2 43;CL 12 F 2 43;VAL DIR;4.60003239743178;-74.0684103964748;VAL COORD
1219;HOTEL ESMERALDA REAL;KR 40 22 B 17;KR 40 22 B 17;VAL DIR;4.63069679153757;-74.0932329947033;VAL COORD
1229;CASA HOTEL ELITE DEL PARQUE;AC 53 66 A 59;AC 53 66 A 59;VAL DIR;4.655261501584002;-74.09832289317265;VAL COORD
1236;HOTEL SUITES LA SOLEDAD INN;KR 20 40 64;KR 20 40 64;VAL DIR;4.630896769645538;-74.07289303985085;VAL COORD
1239;HOTEL CALLE 112;CL 112 14 B 47;CL 112 14 B 47;VAL DIR;4.694219974843071;-74.0434058055338;VAL COORD
1264;HOTEL FENIX REAL;KR 19 71 A 30;KR 19 71 A 30;VAL DIR;4.660357594233681;-74.06407800916085;VAL COORD
1265;SAYTA HOSTAL;CL 12 B 00 57;CL 12 B 00 57;VAL DIR;4.59654652200004;-74.06916241899995;VAL COORD
1266;LA VIEJA SUIZA;CL 12 C 3 07;CL 12 C 3 07;VAL DIR;4.59860306111644;-74.0702686497592;VAL COORD
1271;NH PARQUE 93;CL 93 12 41;CL 93 12 41;VAL DIR;4.675014440538937;-74.0493672783991;VAL COORD
1272;HOTEL PAVILLON ROYAL I;CL 94 11 45;CL 94 11 45;VAL DIR;4.677129111359269;-74.04684151485496;VAL COORD
1273;HOTEL SHERATON ;CL 58 BIS 9 24;CL 58 BIS 9 24;VAL DIR;4.644801312129032;-74.06323250883699;VAL COORD
1275;LOS ANDES B&B;KR 13 A 79 07;KR 13 A 79 07;VAL DIR;4.665234272169592;-74.05649294958162;VAL COORD
1280;WINDSOR CASTEL;CL 10 25 A 37;CL 10 25 A 37;VAL DIR;4.60740124530197;-74.0914093748224;VAL COORD
1293;REGENCY SUITES HOTEL BOUTIQUE;KR 43 22 A 30;KR 43 22 A 30;VAL DIR;4.630905546433489;-74.09438586644595;VAL COORD
1294;SONESTA HOTEL BOGOT� - COMPLEJO HOTELERO METRO 127;KR 15 A 125 26;KR 15 A 125 26;VAL DIR;4.70359598151851;-74.0435542266288;VAL COORD
1298;HOTEL QUINTA REAL D.C.;KR 40 24 D 23;KR 40 24 D 23;VAL DIR;4.63250347131229;-74.0905743551661;VAL COORD
1303;HOTEL HOLIDAY INN BOGOT� AIRPORT;AC 26 69 D 91;AC 26 69 D 91;VAL DIR;4.661592100352675;-74.10988802624703;VAL COORD
1304;EXPO SUITE PARQUE CENTRAL BAVAR�A;KR 13 A 32 A 39;KR 13 A 32 A 39;VAL DIR;4.620369610287044;-74.06924644237449;VAL COORD
1306;HOTEL BULEVAR PLAZA;AK 40 22 79;AK 40 22 79;VAL DIR;4.62985683639122;-74.0944701780378;VAL COORD
1307;ALOFT BOGOT� AIRPORT HOTEL;AC 26 92 32;AC 26 92 32;VAL DIR;4.684044618046653;-74.1198479073137;VAL COORD
1310;APARTAMENTOS ESTELAR AEROPUERTO;CL 25 B 40 67;CL 25 B 40 67;VAL DIR;4.633495460534149;-74.09026616889956;VAL COORD
1313;HOTEL PESTANA BOGOT� 100 - HOTEL CALLE 100 BOGOT�;CL 100 14 26;CL 100 14 26;VAL DIR;4.68486124577011;-74.0472882171567;VAL COORD
1314;GRUPO CASA REAL 93;CL 93 A 9 A 53;CL 93 A 9 A 53;VAL DIR;4.674784175899692;-74.0459133250121;VAL COORD
1315;HOTEL CLUB EL NOGAL;KR 5 78 75;KR 5 78 75;VAL DIR;4.6591440790811;-74.0507162202016;VAL COORD
1316;FONTANAR PRADO;CL 129 A 45 35;CL 129 A 45 35;VAL DIR;4.715936125607056;-74.05314780724024;VAL COORD
1331;HOTEL PAVILLON ROYAL II;CL 94 11 45;CL 94 11 45;VAL DIR;4.677129111359269;-74.04684151485496;VAL COORD
1337;HOTEL AIRPORT TRAVEL;KR 71 B 49  A 52;KR 71 B 49 A 52;VAL DIR;4.667709628377771;-74.10838277597608;VAL COORD
1338;NIZA NORTE APARTAHOTELES S.A.S.;CL 127 71 25;CL 127 71 25;VAL DIR;4.71014921211833;-74.0766017789532;VAL COORD
1339;JULIETTE MAISON;KR 3 A 58 52;KR 3 A 58 52;VAL DIR;4.64291660107257;-74.05903142134103;VAL COORD
1341;HOTEL MUISCA;CL 10 0 25 29 ESTE;CL 10 0 25;VAL DIR;4.59383182766352;-74.0703760329541;VAL COORD
1342;HOTEL PUERTO LLERAS;KR 21 13 A 05;KR 21 13 A 05;VAL DIR;4.609755540687649;-74.08597921592172;VAL COORD
1344;HOTEL PARQUE NORMANDIA;CL 52 A 73 A 42;CL 52 A 73 A 42;VAL DIR;4.673118614547214;-74.10975296150964;VAL COORD
1346;HOSPEDAJE LA GRAN COLOMBIA;KR 13 48 15;KR 13 48 15;VAL DIR;4.63542799547851;-74.0659751670638;VAL COORD
1347;BEST WESTERN PLUS 93 PARK;CL 93 13 71;CL 93 13 71;VAL DIR;4.675781474409588;-74.05072169093113;VAL COORD
1349;IMPERIAL HOUSE HOTEL;CL 24 A 44 09;CL 24 A 44 09;VAL DIR;4.6333616809188545;-74.0940687406065;VAL COORD
1351;HOTEL RADEL BOGOT�;CL 24 A 44 A 57;CL 24 A 44 A 57;VAL DIR;4.634289995773956;-74.09468967271486;VAL COORD
1353;APARTAHOTEL 122 PLAZA;KR 15 A 122 27;KR 15 A 122 27;VAL DIR;4.701242324016558;-74.0439682322521;VAL COORD
1354;HOTEL TRAVEL EMPRESARIAL;CL 18 96 H 35;CL 18 96 H 35;VAL DIR;4.671143089863615;-74.14244774986868;VAL COORD
1355;CANDELOS HOTEL;KR 3 12C 94;KR 3 12 C 94;VAL DIR;4.59932180283163;-74.0697268836085;VAL COORD
1358;CASA HOTEL EXPO INN;CL 24 B 44 A 44;CL 24 B 44 A 44;VAL DIR;4.634919316853204;-74.09347153038146;VAL COORD
1359;HOTEL OLYMPUS;CL 59 35 A 68;CL 59 35 A 68;VAL DIR;4.650079713169748;-74.08061638638435;VAL COORD
1360;LA CASATEIVZAQUILLOREAL;CL 33 A 21 06;CL 33 A 21 06;VAL DIR;4.623263572199826;-74.0753359061368;VAL COORD
1361;HOTEL BOGOT� ASTRAL;CL 44 7 93;CL 44 7 93;VAL DIR;4.63096144750056;-74.06531593982125;VAL COORD
1362;HOTEL ALBARRIL LA CASA DE LA PASTA;KR 19 33 31;KR 19 33 31;VAL DIR;4.62228583794283;-74.0740354213448;VAL COORD
1367;HOTEL HILTON BOGOT�;KR 7 72 41;KR 7 72 41;VAL DIR;4.655792390882971;-74.05548339085784;VAL COORD
1368;APARTSUITES CK;KR 21 39 A 36;KR 21 39 A 36;VAL DIR;4.628929648006471;-74.0739434250083;VAL COORD
1369;BE HOTELES FERIA EXPOSICI�N;CL 25 38 08;CL 25 38 08;VAL DIR;4.631079125701988;-74.08885249866594;VAL COORD
1372;LA NI�A;CL 66 4 A 07;CL 66 4 A 07;VAL DIR;4.648707947591894;-74.05675145131538;VAL COORD
1374;HOTEL CONFORT BOGOT�;KR 70 C 48 A 51;KR 70 C 48 A 51;VAL DIR;4.665496227317594;-74.10818776502562;VAL COORD
1375;HOTEL BOUTIQUE DE LA FERIA;CL 24 D 40 49;CL 24 D 40 49;VAL DIR;4.632648394484542;-74.09113342399195;VAL COORD
1377;CASA HOTEL INTERNACIONAL;KR 42 24 A 10;KR 42 24 A 10;VAL DIR;4.631589220297112;-74.09248340640272;VAL COORD
1378;HOTEL TOCAREMA FONTIBON;DG 16 A 96 G 07;DG 16 A 96 G 07;VAL DIR;4.66638777873978;-74.146060105926;VAL COORD
1379;HOTEL LEMUS PLAZA;KR 36 25 B 78;KR 36 25 B 78;VAL DIR;4.630763898515301;-74.08561502420037;VAL COORD
1380;CENTRAL HOUSE HOTEL;KR 39 25 A 55;KR 39 25 A 55;VAL DIR;4.632669520702873;-74.08831199106304;VAL COORD
1381;HOTEL URBAN ROYAL CALLE 93 B;CL 93 B 18 42;CL 93 B 18 42;VAL DIR;4.680193431540203;-74.05349670969986;VAL COORD
1383;EXPLORA HOSTELS ;CL 12 C 3 19;CL 12 C 3 19;VAL DIR;4.59866276984045;-74.0703603583299;VAL COORD
1384;BUSSINES HOTEL;KR 102 17 A 64;KR 102 17 A 64;VAL DIR;4.674260905060468;-74.14535932701662;VAL COORD
1385;HOSTAL EL PLAZA;KR 6 26 B 61;KR 6 26 B 61;VAL DIR;4.61301953670404;-74.0691205160393;VAL COORD
1386;LA PLAYA HOSTEL;AK 19 33 04;AK 19 33 04;VAL DIR;4.622115790646272;-74.07382445962904;VAL COORD
1387;MASAYA COLOMBIA;KR  2 12 48 ;KR 2 12 48;VAL DIR;4.5966326130276896;-74.06992101563837;VAL COORD
1391;SUITES PARKWAY INN - HOTEL PARK WAY INN;CL 39A 24 26;CL 39 A 24 26;VAL DIR;4.629417360034338;-74.07568802985581;VAL COORD
1395;LAFONT PARK HOTEL;KR 98 17 34;KR 98 17 34;VAL DIR;4.671549893915157;-74.14425695645207;VAL COORD
1397;HOTEL BOGOT� EXPOCONFORT;CL 25 40 17;CL 25 40 17;VAL DIR;4.6326841605557;-74.0903982648131;VAL COORD
1398;APARTAMENTOS ADRIANA;CL 22 B 40 52;CL 22 B 40 52;VAL DIR;4.63087767807178;-74.0935001127268;VAL COORD
1400;ANTIQUE 65 HOTEL DECORACI�N;CL 65 5 50;CL 65 5 50;VAL DIR;4.648927323906344;-74.05834920316066;VAL COORD
1402;B.O.G. HOTEL;KR 11 86 74;KR 11 86 74;VAL DIR;4.66925396561047;-74.0503476092718;VAL COORD
1403;CASA QUINTA HOTEL;KR 43 A 24 A 75;KR 43 A 24 A 75;VAL DIR;4.633205402888764;-74.09250083119431;VAL COORD
1404;HOTEL COLONIAL FONTIB�N;KR 96 C 17 30;KR 96 C 17 30;VAL DIR;4.668104245574712;-74.14178840368754;VAL COORD
1406;HOTEL AMBAR;KR 8 17 86;KR 8 17 86;VAL DIR;4.60472606125816;-74.0727965834388;VAL COORD
1409;HOTEL ESTELAR PARQUE DE LA 93;CL 93 11 19;CL 93 11 19;VAL DIR;4.674315983414422;-74.04811584863917;VAL COORD
1410;HOTEL B3 VIRREY / UNIKA HOTELS CORP COLOMBIA;KR 15 88 36;KR 15 88 36;VAL DIR;4.67339300996554;-74.0535554823584;VAL COORD
1411;LIMA LIM�N CANDELARIA HOSTAL ;KR 1 12 B 15 ;KR 1 12 B 15;VAL DIR;4.59712438025606;-74.0689060542257;VAL COORD
1414;DIPLOMAT EMBAJADA;AC 24 51 40;AC 24 51 40;VAL DIR;4.63924750750438;-74.09795045192799;VAL COORD
1415;SPLENDOR APARTAHOTEL;CL 22 B 43 A 32;CL 22 B 43 A 32;VAL DIR;4.6321895850821315;-74.094259676827;VAL COORD
1417;SANTA BARBARA CASA HOTEL;CL 63 C 69J 20;CL 63 C 69 J 20;VAL DIR;4.671798970167649;-74.09834908879989;VAL COORD
1420;HOTEL EJECUTIVO AVENIDA LA ESPERANZA;AC 24 47 A 23;AC 24 47 A 23;VAL DIR;4.6360680626587;-74.0963410982427;VAL COORD
1421;HOTEL DORADO PLAZA BOGOT�;CL 25 31 A 15;CL 25 31 A 15;VAL DIR;4.625758830603878;-74.084774021739;VAL COORD
1422;COSMOS INSIGNIA HOTEL;KR 11 B 96 59;KR 11 B 96 59;VAL DIR;4.680584753180011;-74.04632221583672;VAL COORD
1423;HOTEL SION SANTAF�;KR 16 A 61 A 43;KR 16 A 61 A 43;VAL DIR;4.649672790095899;-74.06737508011302;VAL COORD
1424;HOTEL MOVICH CHICO 97;KR 11B 97 03;KR 11 B 97 03;VAL DIR;4.680892568396941;-74.04615648354847;VAL COORD
1425;HOSPEDAJE SUPER REAL;KR 102 18 A 17;KR 102 18 A 17;VAL DIR;4.675199994315304;-74.14488881118801;VAL COORD
1427;HOTEL EMBAJADA REAL;KR 44 22 A 69;KR 44 22 A 69;VAL DIR;4.632638212620519;-74.09512994710789;VAL COORD
1428;HOTEL NUEVO PUERTO L�PEZ;KR 102 17 A 69;KR 102 17 A 69;VAL DIR;4.67449344393727;-74.1455552943664;VAL COORD
1429;HOTEL SANTIAGO PLAZA;CL 24 C 43 10;CL 24 C 43 10;VAL DIR;4.633077793662974;-74.09165203401432;VAL COORD
1433;HOTEL MORRISON 114;AV 19 114 06;AV 19 114 06;VAL DIR;4.69689820353004;-74.0500659424764;VAL COORD
1438;KOZII HOSTEL S.A.S.;KR 10  A 67 66;KR 10 A 67 66;VAL DIR;4.653151726782156;-74.06045335508458;VAL COORD
1439;RAMADA BOGOT� PARQUE 93 - RAMADA BLUE;CL 95 13 35 TORRE 4;CL 95 13 35;VAL DIR;4.679814304633476;-74.0482416133695;VAL COORD
1441;HOTEL LA ESTACI�N CORFERIAS;KR 40 22 05;KR 40 22 05;VAL DIR;4.6291113410369;-74.0949522959039;VAL COORD
1442;MIRADOR DEL RECUERDO;KR 39 A 25 50;KR 39 A 25 50;VAL DIR;4.632483257553902;-74.08879613019842;VAL COORD
1443;HOTEL BH BICENTENARIO;KR 4 16 03;KR 4 16 03;VAL DIR;4.601226591441208;-74.07004524919179;VAL COORD
1450;HOSTAL BAKANO;CL 12 F 2 86 ;CL 12 F 2 86;VAL DIR;4.60023065895824;-74.0687418929499;VAL COORD
1451;HOTEL EL LAGO INN;CL 79 16 A 21;CL 79 16 A 21;VAL DIR;4.665901147098836;-74.05910393912353;VAL COORD
1453;HOTEL ECOFERIA BOUTIQUE;AC 24 43 A 23;AC 24 43 A 23;VAL DIR;4.63226743667029;-74.0939453747019;VAL COORD
1454;HOTEL SUNA BACATA;KR 33 A 31 17;KR 33 A 31 17;VAL DIR;4.632813504639305;-74.08062526098256;VAL COORD
1456;TIP TOP BACKPACKERS;KR 1 12 B 81;KR 1 12 B 81;VAL DIR;4.59734259798662;-74.068786287743;VAL COORD
1458;THE ORCHIDS HOTEL;KR 5 10 55;KR 5 10 55;VAL DIR;4.59670740853456;-74.0738941856811;VAL COORD
1459;HOTEL BOGOT� REAL D.C.;KR 13 22 24;KR 13 22 24;VAL DIR;4.609895538273825;-74.0734278866503;VAL COORD
1460;CASONA D USAQU�N HOTEL BOUTIQUE;CL 117 6 27;CL 117 6 27;VAL DIR;4.693988603842635;-74.031403151845;VAL COORD
1462;HOTEL LA ESTANCIA;KR 111 A 16 J 28;KR 111 A 16 J 28;VAL DIR;4.679351274688911;-74.15195705185565;VAL COORD
1463;HARRINGTON 63 HOTEL;KR 36 A 59 22;KR 36 A 59 22;VAL DIR;4.650213896819167;-74.08074170545805;VAL COORD
1464;CASA GAIT�N CORT�S;CL 69 4 97;CL 69 4 97;VAL DIR;4.650756315539785;-74.05554632040617;VAL COORD
1465;HOTEL SO�ADOR;CL 12 80 D 03;CL 12 80 D 03;VAL DIR;4.65040529776925;-74.1387493207236;VAL COORD
1466;HOTEL HOSPEDARTE SHALOM;KR 80 B 24 D 45;KR 80 B 24 D 45;VAL DIR;4.668780739195791;-74.11869525477039;VAL COORD
1467;HOTEL TORRE CENTRAL LAS NIEVES;KR 10 17 23 ;KR 10 17 23;VAL DIR;4.60547927029622;-74.0748884365146;VAL COORD
1469;VLVCAHO - ULUCAHOSAS;KR 3 12 B 88 ;KR 3 12 B 88;VAL DIR;4.59832798386162;-74.0703346663764;VAL COORD
1470;HOTEL ESTELAR CALLE 100;AC 100 14 46;AC 100 14 46;VAL DIR;4.684883489251951;-74.04699327075082;VAL COORD
1471;NABUSIMAKE HOTEL;CL 22 F 82 24;CL 22 F 82 24;VAL DIR;4.666214163255592;-74.12651354672971;VAL COORD
1472;ZOHAR HOSTEL;KR 4 09 80;KR 4 09 80;VAL DIR;4.595435664468917;-74.07325355686133;VAL COORD
1473;HOTEL BIOUXURY;CL 83 9 48;CL 83 9 48;VAL DIR;4.66557774642402;-74.050511457286;VAL COORD
1475;APARTAHOTEL TORRE BLANCA;KR 17 52 60;KR 17 52 60;VAL DIR;4.640452158676166;-74.06914880452274;VAL COORD
1476;HOSPEDAJE ZARAGOZA;AV JIMENEZ 4 56;AV JIMENEZ 4 56;VAL DIR;4.60092055748899;-74.0704999439768;VAL COORD
1477;HOTEL CONFORT 80 LA CASTELLANA;CL 95 45 A 35;CL 95 45 A 35;VAL DIR;4.683608847132675;-74.05907769270787;VAL COORD
1481;CASA QUINTA HOTEL BOUTIQUE;KR 4 17 59;KR 4 17 59;VAL DIR;4.60226923804355;-74.0694506155227;VAL COORD
1482;HOTEL DALON�S COLONIAL;KR 17 31 65;KR 17 31 65;VAL DIR;4.620474749858154;-74.07294650559975;VAL COORD
1483;VIAGGIO 6.1.7. - INMOBILIRIARIA ROYAL S.A.S.;CL 61 7 18;CL 61 7 18;VAL DIR;4.646525365916195;-74.06091346838278;VAL COORD
1484;HOTEL 51;KR 7 51 A 14;KR 7 51 A 14;VAL DIR;4.63800963914835;-74.0631465425246;VAL COORD
1485;HOTEL ARISTON�S;KR 36 25 22;KR 36 25 22;VAL DIR;4.629439468316142;-74.08758147765855;VAL COORD
1486;HOTEL FIDENZI;CL 23 A 36 A 10;CL 23 A 36 A 10;VAL DIR;4.62720929743274;-74.0913225425203;VAL COORD
1490;MADELEINE SUITE;KR 43 B 22 A 70;KR 43 B 22 A 70;VAL DIR;4.6319430806473285;-74.09467260076401;VAL COORD
1491;HOTEL BOGOTA CITY;CL 24 A 43 13;CL 24 A 43 13;VAL DIR;4.632116597629535;-74.09323154785541;VAL COORD
1492;103 WONDERFULL HOUSE;KR 64 103 C 16;KR 64 103 C 16;VAL DIR;4.691740416388021;-74.06712134049282;VAL COORD
1494;DORADO SUITE;CL 38 29 40;CL 38 29 40;VAL DIR;4.626501830497649;-74.07978730789326;VAL COORD
1495;CASA DEL VALLE HOTEL;KR 18 124 50;KR 18 124 50;VAL DIR;4.703688330982587;-74.04645274625605;VAL COORD
1497;HOTEL BAVIERA S.A.;CL 32 13 32;CL 32 13 32;VAL DIR;4.619815371629834;-74.0691467225624;VAL COORD
1498;HOTEL ANDINO INN;CL 23 9 26;CL 23 9 26;VAL DIR;4.609772805849819;-74.07154717495607;VAL COORD
42;LA MANSI�N HOTEL;KR 17 102 47 /51;KR 17 102 47;VAL DIR;4.68777227870389;-74.0493848687904;VAL COORD
139;HOTEL AVENIDA JIM�NEZ;AV JIMENEZ 4 69;AV JIMENEZ 4 69;VAL DIR;4.60067582925364;-74.0705620209678;VAL COORD
153;CASA POSADA AMELIA SAN FELIPE EL DORADO;KR 73 B BIS 24 D 85;KR 73 B BIS 24 D 85;VAL DIR;4.666489641746941;-74.11552413219246;VAL COORD
30;HOTEL DEL PUENTE BOGOT�;AV BOYACA 48 A 04 /02;AV BOYACA 48 A 04;VAL DIR;4.66732966789697;-74.1105113022637;VAL COORD
